chembl_id,canonical_smiles,selfies,MW,pIC50,logBB,logCmax,logThalf,SAS,QED,PAINS,Fitness
CHEMBL4109666,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2(C)COC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][#Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][O][C][C][Branch1][C][C][C][O][C][Ring1][Branch1][C][Ring1][N][=O][C][C@@H1][Ring2][Ring1][=N][C],436.5560000000004,8.397940008672037,-0.14539856,2.317168,1.4111115,5.480727868343172,0.7848007504212667,0,11.980820948672038
CHEMBL4112862,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C2COC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Ring1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][#Branch1][C][C][O][C][Ring1][Ring2][C][Ring1][#Branch2][=O][C][C@@H1][Ring2][Ring1][O][C],408.5020000000003,8.522878745280337,-0.023884634,1.2969271,1.4944934,5.416308808108291,0.8058322764775807,0,11.290414611280337
CHEMBL4108797,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2COC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Ring2][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][Branch2][C][C][C][O][C][Ring1][Ring2][C][Ring1][O][=O][C][C@@H1][Ring2][Ring1][N][C],422.52900000000034,8.045757490560675,0.02031122,0.8926965,1.1423062,5.350407315319676,0.804596439902319,0,10.101071410560674
CHEMBL4108996,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@H]2CCCO2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][=Branch2][C][C@H1][C][C][C][O][Ring1][Branch1][C][Ring1][N][=O][C][C@@H1][Ring2][Ring1][=N][C],436.5560000000004,8.301029995663981,-0.4411847,1.9865601,0.9927634,5.320822304335209,0.7851103013335403,0,10.83916879566398
CHEMBL3896933,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@@H]2CCCO2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][=Branch2][C][C@@H1][C][C][C][O][Ring1][Branch1][C][Ring1][N][=O][C][C@@H1][Ring2][Ring1][=N][C],436.5560000000004,7.958607314841775,-0.2713956,2.1861193,0.84225863,5.320822304335209,0.7851103013335403,0,10.715589644841774
CHEMBL4111976,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CCOCC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][=Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][#Branch2][C][C][C][C][O][C][C][Ring1][=Branch1][C][Ring1][=N][=O][C][C@@H1][Ring2][Ring1][=C][C],450.5830000000004,7.958607314841775,0.10848187,0.8420347,1.5565412,5.254612901099472,0.7629841254918993,0,10.465665084841774
CHEMBL4110164,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC(C)(C)F)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][=Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][F][C][Ring1][O][=O][C][C@@H1][Ring2][Ring1][N][C],426.5360000000003,7.853871964321762,-0.045806564,0.98359233,0.9131434,5.447597501877305,0.8028721731717279,0,9.704801130321762
CHEMBL3967706,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@@H]2CCO2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Ring2][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][Branch2][C][C@@H1][C][C][O][Ring1][Ring2][C][Ring1][O][=O][C][C@@H1][Ring2][Ring1][N][C],422.52900000000034,8.045757490560675,-0.048332073,1.3107141,0.68873096,5.348037753913763,0.8056178729795455,0,9.996870477560671
CHEMBL4106537,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CCC2COC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][=Branch2][C][C][C][C][O][C][Ring1][Ring2][C][Ring1][N][=O][C][C@@H1][Ring2][Ring1][=N][C],436.5560000000004,8.221848749616356,-0.44510323,1.2294787,1.1533965,5.334963084812095,0.7817567460857653,0,10.159620719616356
CHEMBL4108178,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@@H]2COCCO2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][=Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][#Branch2][C][C@@H1][C][O][C][C][O][Ring1][=Branch1][C][Ring1][=N][=O][C][C@@H1][Ring2][Ring1][=C][C],452.5550000000004,8.301029995663981,-0.16099182,1.6740584,1.277634,5.444445924955259,0.7506204373000596,0,11.09173057566398
CHEMBL3980437,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@H]2COCCO2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][=Branch1][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][#Branch2][C][C@H1][C][O][C][C][O][Ring1][=Branch1][C][Ring1][=N][=O][C][C@@H1][Ring2][Ring1][=C][C],452.5550000000004,8.096910013008056,-0.44182917,1.6156957,1.5755333,5.444445924955259,0.7506204373000596,0,10.846309843008056
CHEMBL4109090,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2(F)CCOCC2)C3=O)C[C@@H]1C,[C][O][C@H1][C@H1][Branch1][C][C][C][C@@][Branch2][Ring2][=Branch2][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C@][Ring1][O][N][=C][Branch1][C][N][N][Branch1][=N][C][C][Branch1][C][F][C][C][O][C][C][Ring1][#Branch1][C][Ring1][=C][=O][C][C@@H1][Ring2][Ring1][#C][C],468.5730000000004,7.920818753952375,-0.27924812,1.0488175,2.174264,5.563624641999255,0.7348532708212705,0,10.864652133952376
