canonical_smiles,selfies,logThalf
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C],1.561101383649056
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,[C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][Branch1][C][C][Branch1][C][C][C@@H1][C][C][C][=Branch1][C][=O][C][C@@H1][Ring1][=C][Ring1][#Branch1],0.3010299956639812
C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,[C][C@H1][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@H1][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][#Branch2],0.8450980400142568
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,[O][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][Ring1][#C],0.041392685158225
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,[F][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][C][=Branch1][C][=S][N][Branch1][#Branch2][C][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring2][Ring1][C],1.591064607026499
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,[O][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][#Branch2][C][Ring1][#C],0.041392685158225
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring1][=Branch2][C][N],0.8450980400142568
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[O][=C][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][=Branch1][C][=O][N][Ring1][O][C][C][C][C][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],0.3979400086720376
Cc1cc(C2CCCCC2)n(O)c(=O)c1,[C][C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][N][Branch1][C][O][C][=Branch1][C][=O][C][=Ring1][=C],0.2304489213782739
CC(=O)NO,[C][C][=Branch1][C][=O][N][O],0.8750612633917001
C[C@H](C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C],0.5440680443502757
C[C@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N],0.6989700043360189
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,[C][O][C][=C][C][Branch2][Branch1][#Branch2][C@@H1][C][=C][C][=C][Branch2][Ring2][N][C][=C][Ring1][=Branch1][C@@H1][Branch2][Ring1][#Branch1][O][C@@H1][O][C@@H1][C][O][C@@H1][Branch1][C][C][O][C@H1][Ring1][#Branch1][C@H1][Branch1][C][O][C@H1][Ring1][N][O][C@H1][C][O][C][=Branch1][C][=O][C@H1][Ring2][Ring1][N][Ring1][=Branch1][O][C][O][Ring2][Ring1][N][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][#Branch1][O],0.8750612633917001
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,[C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][C][C][C@@H1][C@H1][Branch2][Ring2][C][C][C][C@@][Branch1][C][C][C@H1][Ring1][#Branch1][C][C@H1][Branch1][N][N+1][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1][C@@H1][Ring1][=N][O][C][Branch1][C][C][=O][C@@][Ring2][Ring1][=Branch2][Branch1][C][C][C][C@@H1][Ring2][Ring1][=C][N][C][C][C][C][C][Ring1][=Branch1],0.0644579892269184
O=C(NC[C@@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,[O][=C][Branch1][O][N][C][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=C][C][Branch1][O][O][C][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][N][O][C][C][Branch1][C][F][Branch1][C][F][F],1.0791812460476249
O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,[O][=C][Branch1][C][O-1][C][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][P],1.739572344450092
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,[N][C][=Branch1][C][=O][C][N][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][N][=Ring1][=C],1.639486489268586
Cc1cccc(C)c1OC[C@H](C)N,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][O][C][C@H1][Branch1][C][C][N],1.0413926851582251
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,[C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=C][O][C][C@H1][Branch1][C][O][C][N][C][Branch1][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring2][Ring1][C],0.5440680443502757
CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)[O-])OCC3,[C][C][C][=C][C][=C][C][C][=C][Branch1][#Branch1][NH1][C][Ring1][=Branch2][=Ring1][Branch1][C@@][Branch1][Ring1][C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][O][C][C][Ring1][=C],0.8061799739838872
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,[O][=C][C][C][C@@][Branch1][C][O][C@H1][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][N][C][C][N][Ring1][=N][C][C][C][C][Ring1][Ring1][C@H1][Ring2][Ring1][#Branch1][O][Ring1][N],0.6020599913279624
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[C][N][C][C][C@@H1][Branch2][Ring1][Ring2][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],2.0791812460476247
C[N+](C)(C)C[C@H](O)CC(=O)[O-],[C][N+1][Branch1][C][C][Branch1][C][C][C][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1],1.2405492482825995
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,[C][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][C][I][=C][Branch1][O][O][C][C][N][Branch1][Ring1][C][C][C][C][C][Branch1][C][I][=C][Ring1][S],3.143639235274544
CC(C)COC[C@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,[C][C][Branch1][C][C][C][O][C][C@H1][Branch2][Ring1][=Branch1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Branch1],1.6232492903979006
NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,[N][C][Branch1][C][N][=N][C][=Branch1][C][=O][C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],1.2041199826559248
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,[C][N][C][C][C@][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C@H1][Ring1][#C][C@H1][Ring2][Ring1][Ring1][C][Ring1][#C],0.3617278360175928
COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C@@H1][C][C][C][O][Ring1][Branch1][C][C][Ring1][=N][=N][C][Branch1][C][N][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O][C],1.0791812460476249
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][C][=N][N][=C][N][Ring1][Branch1][Ring1][P],1.230448921378274
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,[C][C@@][C][C][C][C][C][C@@H1][Branch1][#C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Ring1][#C][C@@H1][Ring1][S][N],0.6020599913279624
CC(C)[N@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,[C][C][Branch1][C][C][N@+1][Branch1][C][C][C@@H1][C][C][C@H1][Ring1][=Branch1][C][C@@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1],0.3010299956639812
CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,[C][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.3222192947339193
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,[O][=C][Branch1][C][O-1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],0.3617278360175928
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,[C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#Branch2][C][C][O][C][C][C][C][Ring1][Ring1][C][=C][Ring1][=N],1.255272505103306
NC[C@H]1CC[C@H](C(=O)[O-])CC1,[N][C][C@H1][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2],1.0413926851582251
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,[O][=C][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][C][=C][Branch1][Branch2][N][C][C][N][C][C][O][C][=C][C][Branch1][Branch2][N][C][C][N][C][C][O][=C][Ring2][Ring1][Ring2][Ring2][Ring1][#C],1.724275869600789
C#CCN(C)[C@H](C)Cc1ccccc1,[C][#C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.3010299956639812
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,[C][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][Ring2][C][O][C][C][C][N][Branch1][#C][C][C][N][N][=N][N][Branch1][Ring1][C][C][C][Ring1][#Branch1][=O][C][C][Ring2][Ring1][Ring1],0.2041199826559248
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCNCC3)cc21,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=C][Ring1][=N][Ring2][Ring1][Branch1],0.5440680443502757
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,[C][C][C][N][C][C@H1][Branch1][Ring2][C][S][C][C][C@@H1][C][=C][C][=C][C][NH1][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C@H1][Ring1][N][Ring2][Ring1][Ring1],1.3222192947339193
COC(=O)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1,[C][O][C][=Branch1][C][=O][C][C][C][=C][C][=C][Branch1][=C][O][C][C@@H1][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C],-0.8239087409443188
C[C@@H](C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,[C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring1][=N],0.3222192947339193
C[C@@H](N/C(=N/C#N)Nc1ccncc1)C(C)(C)C,[C][C@@H1][Branch1][P][N][/C][=Branch1][Ring2][=N][/C][#N][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],0.3010299956639812
CCCC[C@@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],[C][C][C][C][C@@][Branch1][C][C][Branch1][C][O][C][/C][=C][/C@H1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][C@@H1][Ring1][#Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],-0.3010299956639812
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C@H1][Ring1][=C][C][=C][C][=C][C][=N][O][N][=C][Ring1][=Branch2][Ring1][Branch1],0.9030899869919436
C[C@H](N/C(=N/C#N)Nc1ccncc1)C(C)(C)C,[C][C@H1][Branch1][P][N][/C][=Branch1][Ring2][=N][/C][#N][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],0.3010299956639812
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,[N][C][Branch1][C][N][=N][C][=N][C][Branch2][Ring1][C][C][S][C][C][/C][Branch1][C][N][=N][/S][Branch1][C][N][=Branch1][C][=O][=O][=C][S][Ring1][S],0.4471580313422192
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring2][Ring1][=Branch1][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2],0.6127838567197355
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,[C][C][Branch1][C][C][/N][=C][\C][=C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],3.225309281725863
O=C([O-])c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,[O][=C][Branch1][C][O-1][C][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Branch1][C][F][C][=C][Ring1][=N][C][Ring2][Ring1][Ring2][=O],0.6020599913279624
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C@@H1][Ring1][=C][C][=C][C][=C][C][=N][O][N][=C][Ring1][=Branch2][Ring1][Branch1],0.9030899869919436
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],[N][C][C][C][C][C@H1][Branch2][Ring1][Ring2][N][C@@H1][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][O-1],1.6232492903979006
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,[O][C@@H1][Branch2][Ring2][Ring2][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Ring2][Ring1][C][Ring1][#Branch2][C@H1][C][C][C][C][N][Ring1][=Branch1],2.702430536445525
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,[C][C][Branch1][C][C][N][C][C][N][Branch2][Ring2][#C][C][=C][C][=C][Branch2][Ring2][Ring1][O][C][C@H1][C][O][C@][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][O][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][O][C][C][Ring2][Ring1][P],0.8388490907372553
O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)[O-],[O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][Ring1][Branch1][C][C][C@@H1][Ring1][Branch1][C][=Branch1][C][=O][O-1],0.3979400086720376
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCNCC3)nc21,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][N][=C][Ring1][=N][Ring2][Ring1][Branch1],0.6532125137753437
CC(C)c1cccc(C(C)C)c1O,[C][C][Branch1][C][C][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring1][=Branch2][O],0.505149978319906
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[C][C][C@H1][Branch1][C][C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][Branch1][C][C][C][=C][C][=C][C@H1][Branch1][C][C][C@H1][Branch1][P][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@H1][Ring1][P][Ring2][Ring1][=Branch1],0.6532125137753437
O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)[O-],[O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][Ring1][Branch1][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][O-1],0.6989700043360189
C[C@@H](N)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[C][C@@H1][Branch1][C][N][C@][C][C@H1][C][C@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2],1.591064607026499
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,[C][C][=C][N][Branch1][P][C@H1][C][C@H1][Branch1][Ring2][N][=N+1][=N-1][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch2][C][=Branch1][C][=O][NH1][C][Ring1][P][=O],0.2430380486862944
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,[C][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch2][Ring1][=Branch2][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1],0.9242792860618816
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,[C][C][C][C][=C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=Branch1][C][=O][C][Ring1][#Branch2][=C][C][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Branch1][Ring1][C][C][C][Ring2][Ring1][Branch2][=Ring1][N],-1.0969100130080565
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,[N][C][=N][C][=Branch1][C][=O][C][N][=C][N][Branch1][#Branch2][C][O][C][Branch1][Ring1][C][O][C][O][C][=Ring1][N][NH1][Ring1][P],0.5809249756756193
O=C([O-])C1=C/C(=N\Nc2ccc(O)c(C(=O)[O-])c2)C=CC1=O,[O][=C][Branch1][C][O-1][C][=C][/C][=Branch2][Ring1][Branch1][=N][\N][C][=C][C][=C][Branch1][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][C][=C][C][Ring2][Ring1][C][=O],-0.0457574905606751
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,[C][C@@H1][C][O][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][Branch1][C][F][=C][C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][N][Ring2][Ring1][Branch2][C][Ring2][Ring1][=Branch1][=Ring1][#Branch2],0.6532125137753437
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,[C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][#C][C][=Branch1][C][=O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Branch1],0.2787536009528289
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Ring1][S][C][C][Ring2][Ring1][=Branch1],0.9030899869919436
O=[P@]1(NCCCl)OCCCN1CCCl,[O][=P@][Branch1][Branch1][N][C][C][Cl][O][C][C][C][N][Ring1][#Branch2][C][C][Cl],0.8195439355418687
O=S(=O)(O)CCS,[O][=S][=Branch1][C][=O][Branch1][C][O][C][C][S],-0.4436974992327127
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][Branch1][C][C][C][=C][C][=C][C@H1][Branch1][C][C][C@H1][Branch1][P][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@H1][Ring1][P][Ring2][Ring1][=Branch1],0.6532125137753437
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,[N][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=C],0.9030899869919436
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][O][C][C][N][N][C][Branch1][C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C@@H1][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],1.6020599913279625
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring2][C][C@@H1][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][Ring1][=Branch1][C@H1][Branch1][C][O][C@H1][C][O][C][=Branch1][C][=O][C@H1][Ring1][#C][Ring1][=Branch1][O][C][O][Ring1][#C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C],0.4313637641589873
COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,[C][O][C][=C][C][=C][N][=C][Branch2][Ring1][=Branch1][S@@][=Branch1][C][=O][C][C][=N][C][=C][Branch1][C][C][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][C][NH1][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],-0.1249387366082999
COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1,[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][=N][C@@H1][Branch1][C][O][C][N][C][=Branch1][C][=O][C][N][=C][Ring1][S],-0.3979400086720376
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,[C][O][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][Ring2][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][/C][=Branch1][C][=O][O-1][C][Branch1][C][C][=C][Ring2][Ring1][Branch1][C],1.6901960800285136
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][Branch1][C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C@@H1][Ring1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl],1.146128035678238
